Event_ID,Exact_Date,Master_Location,Primary_Figure,Subject_Action,Summary_Text,Details_Evidence,Artifact_Refs,Social_Weight
E1930_040,1930.冬,上海,張大千,活动,冬月，張善孖、張大千母親七十壽辰，畫《洞天福地圖》以賀。,《張善孖、大千啟事》：“本月13日即農曆十月念四，家慈七十壽辰，辱承前輩故交、親族至好，或寵錫文聯，或惠贈佳畫，或遺拱璧，或異奇珍，甚至不辭遠道，言笑初筵，藉東壁之圖書，增北堂之福壽，謹此鳴謝，毋任鏤刻。張澤、張信、張檝、張爰、張璽，率子心禮、心敏、心素、心銘、心奇、心仁、心德、心謙、心義、心慧、心亮、心鑑、心儉、心嘉、心堅、心泰、心平，孫肇基等百拜。”（12月16日申報） 玉岑《魏塘賓筵小記》：“張善孖、大千兄弟之太夫人七十壽，在魏塘大千寓廬稱觴，海上同人往祝者甚多。太夫人工畫信教，不事鳩杖，腰脚康健，而膝有五男十七孫，泰半精通文藝，有聲於時。曾孫肇基，墮地方七十日，黄襁承歡，芳蘭繞砌，海屋之盛茂，一時無兩。壁間書畫如林，皆海上相知之作，畫如一亭之《梅花壽帶》、賓虹之《福地洞天》、午昌之《岳頂慈雲》、紅薇之菊鳥、曼青之柏、師子之水仙、樓辛壺之山水、吟詹之《海屋添壽》，皆足當一時之選，而个簃一畫，尤為恢奇，紙修可一丈而强，與拙作山水小幀不二尺者，同為越規逾矩。不才素不能畫，重違善孖、大千之意，初繪一松蘭長幅，蘭實無錫胡汀鷺所加，持示善孖，遽稱其蘭，則床頭捉刀人洵有人知其英雄也。後又為小幅山水，集平素習見午昌、大千、曼青用筆，錯雜凌亂，不成為畫，痴符豈敢示人，引太君破颜而已。聯語雅多可誦，彊村師曰：宣文絳帷，女宗矜式；郗母綠鬢，上壽期頣。蘇戡先生曰：履節安居，陽春長日；嘉謀生福，麟子鳳雛。諸貞長師曰：几杖大年，慈筠佳蔭；尊罍曼福，畫樹長春。潘蘭史先生曰：慈竹長春，綠開畫幌；嶺梅乍放，紅點萊衣。謝无量先生曰：海上慈雲，多福多壽；益州名畫，難弟難兄。錢振鍠先生曰：壽如松喬，宴樂以喜；保我金玉，光明見祥。羅更兄曰：南樓老人，長繩繫日；西園公子，健筆凌雲。王禮培先生曰：三蜀通才，比肩騰踏；一門清課，承母歡娛。朱汝珍先生曰：晉國高年，筵登海藻；僧繇妙筆，採映陔蘭。譚澤闓先生曰：萱閣耆齡，霞杯益壽；蘭陵二妙，彩筆承歡。俱莊重典實。張丹斧先生曰：太夫人享康寧上壽，兩公子是書畫名家。曼青聯曰：數令子真蜀中三傑，願阿母看兒輩古稀。味永語巧，惜上聯較弱。公孫長子兄曰：有子半名流，大可壽；登堂拜阿母，我獨親。是孫周舊誼，非吾輩所及。餘如王病三、楊皙子、喻志韶、魏弱叟、王饒生、馬宗霍、朱大可、王秋湄諸先生聯語極佳，惜不能憶。春酒畢獻，主客訪梅道人墓，遂攝一影，盡歡而歸，記此永矢勿蘐矣。”（12月25日申報）...,洞天福地圖 / 張善孖、大千啟事 / 魏塘賓筵小記 / 梅花壽帶 / 福地洞天 / 岳頂慈雲 / 海屋添壽,10
E1930_041,1930.冬,上海,,活动,在嘉善，與衆人掃吳仲圭墓並合影。,按：見于希寧舊藏照片。...,,7
E1930_042,1930.12,上海,張大千,書信,12月，為蜀東儒將兼書畫名家陳澤霈代訂潤格。,“畫家一廬陳一禪宣稱”：“書畫名家澤霈，字戎生，金石癡亦書畫禪也。蜀東人，少壯投筆，學富韜略，於役革命二十年，備嘗險阻，川滇將校，多出其門，有儒將風。中間歷海内外名山大川，到處留心，專研六法者十年，筆師造化，胸中奇氣，發於書畫，得者寶之。數年來，復究心佛乘，畫參禪意，養静匡廬兩寒暑，逐景寫真，蔚成大觀，江山之助，信有自來。女冠華，亦工山水，一家屬畫。近已移住滬瀆，其所作廬山風景，已集數十幅，不日影映（印）。本書畫家以篆隸之筆，寫造化之神，是為國畫開一新紀元，已由于右任、王一亭、蔣伯器、黄賓虹、李烈鈞、方聲濤、家瑶（？）、張善孖、張大千、王鈍根諸先生代訂潤格，介紹於世云云。”（12月10日申報） 按：陳澤霈（1885—1949後），字戎生，號一廬，又號一禪。四川巴縣人。著有《一禪印集》、《一廬詩選》等。黄賓虹入蜀曾寓其成都寓所“一廬”。黄賓虹與其締交當由其同鄉張善孖作紹介，此際張氏同鄉往往為黄賓虹友，黄氏同鄉如許承堯等，也大多為張氏友。...,一禪印集 / 一廬詩選,10
E1930_043,1930.10.05,上海,張善孖,展覽,汪亞塵、榮君立伉儷1928年赴歐游學歸國，10月5日上海藝術界舉行公宴歡迎，12月5日至18日在中社俱樂部舉辦旅歐繪畫展覽會，前往觀摩並參加宴會。,報導：“汪亞塵、榮君立旅歐繪畫展覽會觀者日衆，蔡孑民連觀兩日，讚羨不已，並題‘清新俊逸’四字，定畫一幀。他若邵洵美、李孤帆、徐志摩等定畫甚多。有國畫名家黄賓虹、張善孖等，更以爲不獨汪氏之成績可資借鑒，即研究之態度，亦堪稱習畫者之良師云。”（12月11日申報） 范叔美《汪亞塵伉儷歡宴記》：“月之12日，為畫家汪亞塵及夫人榮君立在威海衛路中社之展覽會場設宴，招待此次發起人及新聞界與文藝界諸好友。叔美亦蒙見招，於是日午後六時許前往，先參觀汪君賢伉儷之作品，共計百三十餘點，分八室陳列，洋洋大觀，為滬上從來未有之繪畫展覽會。不惟作品内容之優秀，即會場之適宜，亦係空前。是日來賓中有該會發起人蔡孑民、李石曾兩先生外，到黄賓虹、李祖韓、周瘦鵑、戈公振、李浩然、朱應鵬、吳經熊、李孤帆、李宗侃、徐志摩等五十餘人。席間汪君詳述旅歐感想，謂‘吾人踏遍歐土後，覺中國現代文化太少宣傳。現今歐洲所有者，盡被日人佔去。此次歸國，須聯絡國内外藝術家，先與政府集合，整理國内古今美術，然後再與歐洲各國提携’。蔡、李二先生對汪君主張極表同意。席終後，復邀國畫家與二先生長談關於組織上海美術館及補助國外留學生學術事宜。汪君謂‘海外最近留學習藝術者甚衆，大半因經濟困難，不能繼其學業，往往為生活問題而中輟其誠摯之研究。將來苟能設法對國外習藝術者，希望政府或社團方面略加補助，則國人不難有良好之成績’。又云‘亞塵旅居意大利時，得悉意大利莫索利尼為救濟文藝家起見，特向國家銀行交涉，凡窮藝術家，可向銀行借款，以助其研究，待作品成名後，陸續撥還’，此實不失提倡該國文藝之壯舉也。近感國内文化之落伍，幾無振拔之可能，苟能如汪君之抱負及其自身之努力，將來國内文藝界定能放一異彩。汪君現年三十七歲，思想超人，將來技術之造就，更不可限量也。君立夫人，在歐入巴黎國立美術學校研究繪畫，携回成績亦多。觀汪氏賢伉儷之努力，尤使人豔羨不置。臨行聞該會（應）各界之要求，尚須延長三日，會期至21號截止。歸後覺此次之會與今日之宴，非比尋常，爰為之記。”（12月12日申報）...,汪亞塵伉儷歡宴記,7
E1930_044,1930.冬,上海,許承堯,活动,冬，為許承堯作《石雨草堂圖》，並錄青巖、漸江遺詩。,許承堯《黄賓虹畫石雨草堂圖，並錄青巖、漸江諸老遺詩見寄，書此報之，四首》：“海上書來夜叩扉，寒齋燈苦忽光輝。喜心翻倒還惆悵，怕化仙雲脫手飛。畫筆清剛老更堅，詩心淡遠妙能傳。舊時山月今潭水，教我微參一指禪。歷落遺珠拾一囊，偶然咳唾各生香。不知諸老何腸胃，定茹雲根咽玉漿。（青巖詩‘空山混沌無冬夏，紅葉桃花共一時’、‘武陵廬舍原無恙，祇恐勞人未易來’，皆極超妙。）盤錯心神易代悲，故鄉人物此時奇。畫圖篆刻俱成派，誰輯荒寒一派詩（謂漸江、青巖、遺蘇三子）。”...,石雨草堂圖 / 黄賓虹畫石雨草堂圖，並錄青巖、漸江諸老遺詩見寄，書此報之，四首,10
E1930_045,1930.冬,上海,,書信,本年，趙少昂在香港創辦嶺南藝苑香港分苑，來書乞作《嶺南藝苑圖卷》。,趙少昂書：“賓虹先生道席：拜讀大作，無限欽遲。今欲重瀆精神，寄上宣紙一張，敬懇為弟繪《嶺南藝苑圖卷》一軸，附呈大洋三十金，聊表寸心，未盡敬意。吾友友梅先生集當世名作，刊輯專集，轉懇題篇首‘梅軒珍藏名畫集’，請為弟題‘蟬嫣室藏印’五字，内弟所得當代名印三百餘方，將以付梓也。諸多過勞，至深拜感。附寄郵票三十分爲回件之用。即候萬福。弟趙少昂拜上。” 又：“賓虹先生道席：畫件已收，拜謝無盡。寄呈小箑，敬懇賜揮書畫，素紙則懇賜題横幅。屢瀆精神，至為不安，然以心儀之處，想能諒之也。敬候萬福。弟趙少昂拜上。（附郵票二角五分歸件之用）” 按：趙少昂（1905—1998），廣東番禺人。十六歲入高奇峰美術館習畫，1930年在廣州創辦嶺南藝苑。1948年任廣州大學美術科教授。同年移居香港。...,嶺南藝苑圖卷 / 嶺南藝苑圖卷,7
E1930_046,1930.冬,上海,,書信,本年，常熟書畫流通社編纂之《常熟金石書畫家潤傳彙刊》出版，為題耑。,題耑：“常熟金石書畫家潤傳彙刊。黄賓虹題。” 按：常熟書畫流通社成立於1925年，本書收錄常熟金石書畫家潤例傳略數十人，出版於1930年，以黄賓虹落款特點看，題耑在1928年前。...,常熟金石書畫家潤傳彙刊,7
E1930_047,1930.冬,上海,張大千,書信,本年，爲姜丹書《丹楓紅葉圖》卷題詩。,《姜丹書教育生活年鑒（自編年譜）》1930年條：“冬，置副室。乃硤石朱紅君。新人入門後，合家安樂，亦幸事也。紅君小字小紅，余又適姓姜，蕭師厔泉乃以南宋詞人白石道人（姜夔）故事相比擬，友好附和之，余亦樂得借題作戲，遂顔所居曰‘丹楓紅葉室’，而取别號曰‘赤石道人’，並畫《丹楓紅葉圖》卷，以爲定情紀念，一時名人題繪殆遍，計有：蕭師厔泉，周伯澄（祖琛），姜證禪（若），王嘉曾（晴軒），段繩伯（炳元），吕鳳子（鳳先生），鄭生午昌（昶），謝公展（翥），張守彝（天帚，别號卷葹老人），鍾鬱雲（毓龍），諸聞韻，經頤淵（亨頤、子淵），柳亞子（棄疾，號亞廬），徐無病（道政），孫廑才（智敏），戴鶴皐（振聲），范耀雯（傚文，號蜩隱），鮑廉澂（湛），陳伯衡（錫鈞），邵裴子（名長光），黄賓虹（質，字樸存），王松渠（名念劬），蔡師愚（名寶善，號孟庵），張師通謨（字仲純），顧鼎梅（名燮光，號非儒非俠齋），尤墨君，王孚川（名廷揚），余越園（名紹宋），馬叙倫（字夷初），樓辛壺（名邨，後改名虚），郁達夫（名文），俞彦文（字秋漪），袁思永（字巽初，晚號無咎），高野侯（名時顯，字欣木），柳貢禾（名肇嘉，號逸廬），蔣蘇庵（名國榜），張嬰公（名素，字揮孫），姜慧禪（證禪弟），吳劍飛（名鋭），林宰平（名志鈞），張冷僧（名宗祥，字閬聲），徐曙岑（名行恭，號竹閒），張大千（名爰，字季爰），潘生天壽（原名天授，别號頤道人），吳青霞女士等等。”（《姜丹書藝術教育雜著》，浙江教育出版社1991年版） 題姜丹書《丹楓紅葉圖》卷：“天末雲霞散綺羅，秋清青紫入林阿。喜君五色生花筆，占取江南秀氣多。陳老蓮畫紅葉，自稱江南秀氣盡在於此。敬廬先生屬粲。黄賓虹。” 姜書凱致編者書：“1930年秋，我父親（姜丹書）與我母朱紅君訂親，因父親身世及師友交往與南宋詞宗白石道人姜夔頗多相似，我母親小名又恰爲小紅，故我父親的教師蕭厔泉先生和藝林同道，以‘白石重生小紅陪’戲稱之，我父親亦樂得借題作戲，遂自署‘赤石道人’，以與‘白石’對。我父親以畫紅柿名世，畫作往往以紅柿爲主，紅楓作賓，娶我母親後，以爲而今楓葉既‘丹’且‘紅’矣，因顔畫室曰‘丹楓紅葉樓’，自號‘丹楓紅葉樓主’，並畫《丹楓紅葉圖》卷，以爲定情紀念，一時名人題繪殆遍。當時名人題繪大都是步白石道人姜夔《過垂虹》詩原韻，原詩爲：‘自作新詞韻最嬌，小紅低唱我吹簫。曲終過盡松陵路，回首煙波十四橋。’黄賓老題詩却與衆不同，另有自己面貌。”...,丹楓紅葉圖 / 姜丹書教育生活年鑒（自編年譜） / 丹楓紅葉圖 / 姜丹書藝術教育雜著 / 丹楓紅葉圖 / 丹楓紅葉圖 / 過垂虹,10
E1931_001,1930.冬,上海,,展覽,元旦，以藏品參加中國科學社舉辦之中國書版展覽會。,《中國版本略說》：“中國科學社中國書版展覽會應徵者台銜列左：黄賓虹先生隋唐寫經、周秦漢印譜。” 《志所藏明陳老蓮繪、黄孑立鎸〈博古葉子〉》：“歙之蝤（虬）村黄氏，世以梓版為業，距吾祖居之潭渡村僅一牛鳴地，至今猶有傳者，名手綦多。此册為歙汪司馬所選，黄孑立所鎸，其即蝤（虬）村之族可知已。黄賓虹志。”（《中國版本略說》）...,中國版本略說 / 志所藏明陳老蓮繪、黄孑立鎸〈博古葉子〉 / 中國版本略說,7
E1931_002,1931.01,上海,,紀游,1月，東莞黄般若北上游覽金焦名勝，道出滬上，昕夕過從，作《桂林山水圖卷》以贈，並為鄧爾雅作《綠綺園圖》。,自題《桂林山水圖卷》：“粤山幽邃接湘灕，浩汗清波一葉歸。畏醉客中偏得酒，懶吟夢裏又成詩。老來樂事須平澹，容易流光任轉移。巒岫羅胸多壘塊，卧游拳石蓄仇池（行篋中有卷雲石極類臨桂雉山巒岫，天成不翅縮本圖畫也）。夜雨初晴秋漲高，溪流半齧倚雲坳。鬼工壁削玉千疊，鐘乳柱垂冰萬條。歷歷江邊餘戰壘，依依山色送歸橈。同舟共解留連意，水石捜奇未寂寥。樹石煙籠望眼迷，一帆初轉認前溪。雲巖陡絶攀援路，乳洞層分上下梯。往事蠻荒苔繡碣，新詩鴻爪雪融泥。誰將興廢論千古，水志山經共與稽。榕陰垂冪草芊緜，行近荒村見暮煙。兩岸石傾漚浴水，一潭山逼井觀天。民風餘此皇初樸，節候常於炎暑偏。争上灘頭數帆落，隔舟人語又囂喧。戊辰五月游粤西諸山，自陽朔旋滬上，得詩凡數十首。今庚午臘月，般若道兄先生將游金焦，鑒古今書畫，道出春申江，昕夕過從，相得甚懽，出楮索為拙筆，因寫舊游山水，系以俚詩，即博笑正。黄山黄賓虹識。” 自題《綠綺園圖》：“庚午臘月，爾疋先生社長屬寫綠綺園圖，即博笑正。黄山黄賓虹。”按：黄般若為鄧爾雅之婿。 黄般若《憶賓虹老人》：“我丙寅年（1926年）到上海，到步之時，馬上往訪賓虹老人、易大厂、王秋齋等。賓虹老人那時住在上海西門路，他樓下是張善孖、大千的寓所，門前有‘曾李同門會’的木刻牌匾。當時張大千先生剛往日本，未得晤面。賓虹老人替我安排欣賞幾個大收藏家的藏品，復得到老人的紹介，獲得八大山人的《游魚圖》和石濤上人的《三清圖》。八大山人的《游魚圖》是一張二尺多長的堂幅，當中祇畫一條魚，上下不畫水而有水，上左角題詩一首。石濤的《三清圖》，是畫水仙梅竹。這兩幅都曾刊在賓虹老人所編的《神州大觀》，兩幅都是很好的名畫。從那年起，我每年都往上海一次，每次都往謁賓虹老人，談話論藝，從今到古，看過不少賓老的寶藏，鄧秋枚先生、易大厂先生、潘蘭史先生、王秋齋先生、宣古愚先生，時時都在一起談藝喝酒，賓虹老人和大厂先生酒量較豪，蘭史先生那時已不大喝酒了。我初到上海，賓虹老人曾贈我以墨筆山水小幅，第二年再到上海，值某旅行社主辦的普陀山游覽，我藉着這一機會，到舟山羣島的普陀瞻禮，回到上海，賓虹老人即為我畫了一幅舟山海洋所見的墨筆山水小幅。老人待人接物，和藹和親，賣畫賣文，絶不計值；假如有喜愛他的詩畫，隨時都可贈送的。” 按：文中“丙寅年”顯為“庚午年”記憶之。1926年黄賓虹尚居威海衛路三○九號半，“曾李同門會”發起、成立係1930年事，所記諸事無一不與“庚午年”相合。在這裏我們再次遭遇了記憶的時空錯置，又出現了前面提到的記憶中的石拱橋取代木橋的現象。...,桂林山水圖卷 / 綠綺園圖 / 桂林山水圖卷 / 綠綺園圖 / 憶賓虹老人 / 游魚圖 / 三清圖 / 游魚圖 / 三清圖 / 神州大觀,7
